ID,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
4295,Isothrix sinnamariensis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4296,Poliocitellus franklinii,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4297,Cervus nippon,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0
4298,Rusa timorensis,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0
4299,Rusa unicolor,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
4300,Lepus victoriae,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
4301,Ochotona argentata,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4302,Dama dama,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4303,Muntiacus atherodes,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
4304,Muntiacus muntjak,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,0
4305,Muntiacus reevesi,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
4306,Odocoileus hemionus,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0
4307,Odocoileus virginianus,0,1,0,1,0,0,1,0,1,0,1,1,1,0,0,0
4308,Capreolus capreolus,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4309,Capreolus pygargus,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
4310,Capra ibex,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,2
4311,Capra sibirica,0,1,1,1,1,0,0,1,2,1,2,1,1,0,0,1
4312,Ammospermophilus harrisii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4313,Ammospermophilus interpres,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4314,Ammospermophilus leucurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4315,Cynomys gunnisoni,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
4316,Cynomys leucurus,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0,0
4317,Marmota broweri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4318,Marmota caligata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4319,Marmota flaviventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4320,Marmota monax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4321,Marmota olympus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
4322,Rhinosciurus laticaudatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4323,Sciurus aberti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4324,Sciurus carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4325,Urocitellus armatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4326,Urocitellus beldingi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4327,Urocitellus canus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4328,Urocitellus columbianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4329,Urocitellus elegans,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0
4330,Callospermophilus lateralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4331,Spermophilus musicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4332,Urocitellus richardsonii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4333,Callospermophilus saturatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4334,Xerospermophilus spilosoma,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4335,Ictidomys tridecemlineatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4336,Sundasciurus davensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4337,Sundasciurus hoogstraali,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4338,Sundasciurus mindanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4339,Neotamias alpinus,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4340,Neotamias amoenus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4341,Neotamias cinereicollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4342,Neotamias dorsalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4343,Neotamias minimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4344,Neotamias ochrogenys,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,Neotamias panamintinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4346,Neotamias quadrimaculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4347,Neotamias quadrivittatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4348,Neotamias ruficaudus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4349,Neotamias rufus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4350,Neotamias senex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4351,Neotamias siskiyou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4352,Neotamias sonomae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4353,Neotamias speciosus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4354,Tamias striatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4355,Neotamias townsendii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4356,Neotamias umbrinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4357,Tamiasciurus douglasii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4358,Tamiasciurus hudsonicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4359,Geomys bursarius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4360,Geomys pinetis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4361,Orthogeomys grandis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4362,Heterogeomys lanius,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4363,Orthogeomys underwoodi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4364,Thomomys bulbivorus,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4365,Thomomys clusius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4366,Thomomys monticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4367,Thomomys talpoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4368,Thomomys townsendii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4369,Dipodomys californicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4370,Dipodomys heermanni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4371,Dipodomys microps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,Dipodomys panamintinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4373,Dipodomys venustus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,Microdipodops megacephalus,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4375,Microdipodops pallidus,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
4376,Perognathus fasciatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4377,Perognathus inornatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,Perognathus parvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4379,Napaeozapus insignis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4380,Zapus hudsonius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,Zapus princeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4382,Arborimus longicaudus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4383,Clethrionomys californicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,Clethrionomys gapperi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4385,Dicrostonyx groenlandicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4386,Dicrostonyx hudsonius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,Dicrostonyx nelsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4388,Dicrostonyx richardsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,Lemmiscus curtatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4390,Microtus canicaudus,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4391,Microtus chrotorrhinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,Microtus longicaudus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,Microtus xanthognathus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,Microtus miurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,Microtus montanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4396,Microtus ochrogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4397,Microtus oregoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4398,Microtus pinetorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,Microtus richardsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4400,Microtus umbrosus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4401,Phenacomys intermedius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4402,Phenacomys ungava,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,Synaptomys borealis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,Synaptomys cooperi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,Allocricetulus curtatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4406,Abditomys latidens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,Apodemus argenteus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4408,Apomys abrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,Pseudohydromys musseri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,Pseudomys bolami,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4411,Pseudomys chapmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,Neacomys tenuipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4413,Neotoma floridana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,Neotoma stephensi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4415,Peromyscus attwateri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,Peromyscus gossypinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,Peromyscus polionotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4418,Spalax zemni,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
4419,Abrocoma bennettii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,Abrocoma cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4421,Elephantulus brachyrhynchus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4422,Elephantulus fuscipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,Elephantulus fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,Elephantulus intufi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4425,Elephantulus myurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4426,Elephantulus rozeti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4427,Elephantulus rufescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,Meriones shawi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4429,Mylomys dybowskii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,Neotoma cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4431,Ochrotomys nuttalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4432,Oryzomys palustris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4433,Reithrodontomys humulis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4434,Petrodromus tetradactylus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,Oreamnos americanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4436,Mico emiliae,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
4437,Mico saterei,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4438,Leontocebus fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,Saguinus martinsi,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4440,Sapajus robustus,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0
4441,Chiropotes chiropotes,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4442,Chiropotes utahickae,0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0
4443,Alouatta discolor,0,0,0,1,0,0,0,0,1,0,1,1,1,0,0,0
4444,Cebus castaneus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4445,Pithecia pithecia,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4446,Pithecia chrysocephala,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4447,Pithecia vanzolinii,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4448,Leontocebus lagonotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4449,Leontocebus illigeri,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4450,Leontocebus nigrifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,Saimiri sciureus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4452,Poiana leightoni,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
4453,Aonyx cinereus,1,1,0,2,2,0,3,0,3,0,0,1,3,0,2,0
4454,Tragelaphus derbianus,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0
4455,Hypsugo vordermanni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,Macronycteris gigas,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
4457,Macronycteris thomensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,Platymops setiger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,Sauromys petrophilus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,Semnopithecus johnii,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0
4461,Nycteris parisii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4462,Nycteris vinsoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4463,Epomophorus crypturus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4464,Myonycteris angolensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4465,Muntiacus vuquangensis,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0
4466,Muntiacus truongsonensis,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0
4467,Loris lydekkerianus,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,0
4468,Rhinolophus hilli,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
4469,Rhinolophus hillorum,0,2,1,2,0,1,0,0,2,0,1,2,1,1,0,1
4470,Rhinolophus maendeleo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,Rhinolophus ruwenzorii,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
4472,Rhinolophus sakejiensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4473,Rhinolophus ziama,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
4474,Cistugo lesueuri,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4475,Cistugo seabrae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,Glauconycteris alboguttata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,Glauconycteris argentata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4478,Glauconycteris beatrix,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,Glauconycteris curryae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4480,Glauconycteris egeria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4481,Glauconycteris gleni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,Glauconycteris humeralis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,Glauconycteris kenyacola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,Glauconycteris machadoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4485,Glauconycteris poensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4486,Glauconycteris superba,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4487,Glauconycteris variegata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4488,Pipistrellus anchietae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4489,Pipistrellus crassulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4490,Hypsugo eisentrauti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4491,Hypsugo musciculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4492,Hypsugo savii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4493,Anomalurus beecrofti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4494,Fukomys anselli,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4495,Miniopterus africanus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4496,Fukomys darlingi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4497,Fukomys kafuensis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4498,Miniopterus natalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4499,Myotis anjouanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4500,Myotis punicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4501,Graphiurus angolensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4502,Graphiurus nagtglasii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4503,Neoromicia brunnea,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
4504,Neoromicia capensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4505,Neoromicia flavescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4506,Neoromicia guineensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4507,Neoromicia helios,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4508,Neoromicia melckorum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4509,Neoromicia nana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4510,Neoromicia rendalli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4511,Neoromicia somalica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4512,Neoromicia tenuipinnis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4513,Neoromicia zuluensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4514,Graphiurus johnstoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4515,Plecotus balensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4516,Plecotus christii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4517,Scotophilus nucella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4518,Congosorex verheyeni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4519,Acomys airensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4520,Acomys johannis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4521,Acomys seurati,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4522,Aethomys ineptus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4523,Arvicanthis ansorgei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4524,Arvicanthis rufinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4525,Myosorex kihaulei,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4526,Myosorex zinki,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4527,Sylvisorex pluvialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4528,Sylvisorex konganensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4529,Sylvisorex camerunensis,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0
4530,Desmomys yaldeni,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4531,Gerbillus rupicola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4532,Hylomyscus grandis,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4533,Lophuromys roseveari,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4534,Lophuromys dieterleni,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
4535,Lophuromys chrysopus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4536,Lophuromys brevicaudus,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4537,Lophuromys huttereri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4538,Mastomys awashensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4539,Mastomys huberti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4540,Otomys dartmouthi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4541,Otomys jacksoni,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
4542,Otomys cuanzensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4543,Otomys lacustris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4544,Otomys uzungwensis,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4545,Otomys barbouri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4546,Otomys burtoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4547,Praomys petteri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4548,Gerbilliscus gambiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4549,Taterillus tranieri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4550,Thamnomys schoutedeni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4551,Gerbillus campestris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4552,Praomys lukolelae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4553,Praomys verschureni,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4554,Myomyscus angolensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4555,Mastomys kollmannspergeri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4556,Stenocephalemys albipes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4557,Praomys daltoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4558,Praomys derooi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4559,Stenocephalemys ruppi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4560,Myomyscus verreauxii,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
4561,Mylomys rex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4562,Myomyscus brockmani,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4563,Dasypus yepesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4564,Bradypus pygmaeus,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4565,Amblysomus corriae,0,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0
4566,Amblysomus marleyi,0,0,0,2,0,0,0,0,0,0,2,1,1,0,0,0
4567,Amblysomus robustus,0,0,0,2,0,0,0,0,0,0,2,0,2,2,0,0
4568,Amblysomus septentrionalis,0,0,0,2,0,0,0,0,0,0,1,0,2,2,0,0
4569,Hemicentetes nigriceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4570,Microgale drouhardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4571,Microgale fotsifotsy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4572,Microgale gymnorhyncha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4573,Microgale jenkinsae,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4574,Microgale majori,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4575,Microgale nasoloi,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4576,Microgale soricoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4577,Microgale taiva,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4578,Nanger soemmerringii,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0
4579,Camelus ferus,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0
4580,Sooretamys angouya,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4581,Peromyscus keeni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4582,Saguinus melanoleucus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4583,Ateles fusciceps,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
4584,Talpa davidiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4585,Macronycteris vittatus,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
4586,Apodemus witherbyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4587,Mus musculoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4588,Hipposideros orbiculus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4589,Hylomys megalotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4590,Rhipidomys emiliae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4591,Eothenomys wardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4592,Akodon montensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4593,Brucepattersonius paradisus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4594,Phalanger matabiru,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4595,Austronomus kuboriensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4596,Philander mondolfii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4597,Platyrrhinus albericoi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4598,Myotis dinellii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
