id,Species,Aquaculture,Climate_Change,Conflict,Crops,Dams_Water,Fire,Fishing,Geo_Event,Hunting,Inv_Disease,Livestock,Logging,Other_Develop,Plantations,Pollution,Rec_Work
9768,Ceyx melanurus,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
9769,Ceyx mindanensis,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
9770,Ceyx wallacii,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0
9771,Trogon violaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9772,Trogon surrucura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9773,Trogon aurantius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9774,Trogon collaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9775,Buteo buteo,0,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
9776,Circus spilonotus,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0
9777,Circus spilothorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9778,Bubo cinerascens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9779,Bubo virginianus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9780,Bubo magellanicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9781,Megascops guatemalae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9782,Megascops vermiculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9783,Ptilopsis leucotis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9784,Ptilopsis granti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9785,Otus jolandae,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0
9786,Automolus leucophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9787,Otus bakkamoena,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9788,Otus lettia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9789,Otus lempiji,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9790,Otus semitorques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9791,Otus senegalensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9792,Otus feae,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
9793,Otus pamelae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9794,Otus socotranus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9795,Diopsittaca nobilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9796,Diopsittaca cumanensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9797,Notharchus tectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9798,Notharchus subtectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9799,Hypnelus ruficollis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9800,Hypnelus bicinctus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9801,Haematopus ater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9802,Larus novaehollandiae,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9803,Ninox leucopsis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9804,Ninox novaeseelandiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9805,Gelochelidon nilotica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
9806,Gelochelidon macrotarsa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9807,Larus smithsonianus,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
9808,Larus argentatus,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0
9809,Larus michahellis,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9810,Chrysophlegma humii,0,0,0,2,0,0,2,0,0,0,0,2,0,0,0,0
9811,Chrysophlegma mentale,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9812,Synthliboramphus hypoleucus,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,0
9813,Synthliboramphus scrippsi,0,1,0,0,0,0,1,0,0,2,0,0,0,0,1,1
9814,Podiceps occipitalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9815,Podiceps juninensis,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0
9816,Gallinula chloropus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9817,Gallinula galeata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9818,Neomorphus geoffroyi,0,0,0,2,0,0,0,0,1,0,2,2,1,0,0,0
9819,Rallus longirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9820,Rallus elegans,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,0
9821,Rallus crepitans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9822,Fulica americana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9823,Coenocorypha barrierensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9824,Pionites leucogaster,0,0,0,2,0,0,0,0,1,0,2,0,0,0,0,0
9825,Pionites xanthomerius,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
9826,Pionites xanthurus,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
9827,Bermuteo avivorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9828,Aegolius gradyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9829,Ramphastos citreolaemus,0,0,0,2,0,0,0,0,0,0,2,2,0,0,0,0
9830,Aratinga solstitialis,0,0,0,0,0,2,0,0,3,0,2,2,0,0,0,0
9831,Chenonetta finschi,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9832,Columba thiriouxi,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
9833,Nesoenas cicur,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0
9834,Dryolimnas augusti,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9835,Porphyrio paepae,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9836,Tribonyx hodgenorum,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9837,Nyctanassa carcinocatactes,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9838,Turnix varius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9839,Prosobonia cancellata,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9840,Prosobonia parvirostris,0,1,0,2,0,0,0,0,0,2,0,0,0,0,0,0
9841,Catharacta antarctica,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9842,Otus mendeni,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
9843,Otus sulaensis,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0
9844,Charadrius obscurus,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
9845,Strix butleri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9846,Charadrius aquilonius,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1
9847,Coracopsis sibilans,0,0,0,2,0,0,0,0,0,0,0,2,1,0,0,0
9848,Psittacara frontatus,0,0,0,2,0,0,0,0,2,0,2,2,0,0,0,0
9849,Psittacara wagleri,0,0,0,1,0,0,0,0,2,0,1,1,0,0,0,0
9850,Psittacara holochlorus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9851,Eclectus infectus,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
9852,Colaptes oceanicus,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9853,Alectroenas payandeei,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9854,Egretta garzetta,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9855,Heteromirafra archeri,0,2,0,2,0,2,0,0,0,2,2,0,0,0,0,0
9856,Alauda arvensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9857,Pitta maxima,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9858,Pitta morotaiensis,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9859,Erythropitta erythrogaster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9860,Erythropitta inspeculata,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
9861,Erythropitta caeruleitorques,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9862,Erythropitta palliceps,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
9863,Erythropitta celebensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9864,Erythropitta rufiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9865,Erythropitta rubrinucha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9866,Erythropitta macklotii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9867,Erythropitta meeki,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
9868,Erythropitta gazellae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9869,Erythropitta splendida,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0
9870,Erythropitta novaehibernicae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9871,Pitta sordida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9872,Pitta novaeguineae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9873,Pitta rosenbergii,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
9874,Cymbirhynchus macrorhynchos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9875,Cymbirhynchus affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9876,Serilophus lunatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9877,Serilophus rubropygius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9878,Eurylaimus javanicus,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
9879,Eurylaimus harterti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9880,Epinecrophylla ornata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9881,Epinecrophylla hoffmannsi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9882,Formicivora grisea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9883,Formicivora intermedia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9884,Epinecrophylla haematonota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9885,Epinecrophylla amazonica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9886,Formicivora serrana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9887,Formicivora paludicola,2,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0
9888,Myrmotherula axillaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9889,Myrmotherula luctuosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9890,Herpsilochmus praedictus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9891,Herpsilochmus stotzi,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
9892,Herpsilochmus rufimarginatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9893,Herpsilochmus scapularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9894,Sakesphorus canadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9895,Sakesphorus pulchellus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9896,Thamnophilus ruficapillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9897,Thamnophilus subfasciatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9898,Thamnophilus bernardi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9899,Thamnophilus shumbae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9900,Cercomacroides nigrescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9901,Cercomacroides fuscicauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9902,Drymophila caudata,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
9903,Drymophila klagesi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9904,Drymophila hellmayri,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0
9905,Drymophila striaticeps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9906,Hypocnemis rondoni,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
9907,Willisornis poecilinotus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9908,Willisornis nigrigula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9909,Poliocrania exsul,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0
9910,Poliocrania maculifer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9911,Hafferia immaculata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9912,Hafferia zeledoni,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9913,Myrmornis torquata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9914,Thamnistes anabatinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9915,Thamnistes aequatorialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9916,Conopophaga aurita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9917,Conopophaga snethlageae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9918,Grallaria rufula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9919,Grallaria saltuensis,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
9920,Grallaria quitensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9921,Grallaria alticola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9922,Grallaria atuensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9923,Grallaricula ferrugineipectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9924,Grallaricula leymebambae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9925,Scytalopus gettyae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9926,Scytalopus perijanus,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0
9927,Scytalopus gonzagai,0,0,0,2,0,2,0,0,0,0,0,2,0,0,0,0
9928,Formicarius analis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9929,Formicarius moniliger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9930,Sclerurus scansor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9931,Sclerurus cearensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9932,Deconychura longicauda,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9933,Deconychura pallida,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
9934,Deconychura typica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9935,Sittasomus griseicapillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9936,Sittasomus griseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9937,Dendrocolaptes sanctithomae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9938,Dendrocolaptes punctipectus,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0
9939,Xiphorhynchus fuscus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9940,Xiphorhynchus atlanticus,0,0,0,2,0,0,0,0,0,0,2,2,2,0,0,0
9941,Xiphorhynchus ocellatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9942,Xiphorhynchus beauperthuysii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9943,Xiphorhynchus chunchotambo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9944,Xiphorhynchus guttatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9945,Xiphorhynchus guttatoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9946,Xiphorhynchus erythropygius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9947,Xiphorhynchus aequatorialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9948,Campylorhamphus procurvoides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9949,Campylorhamphus probatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9950,Campylorhamphus multostriatus,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0
9951,Lepidocolaptes albolineatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9952,Lepidocolaptes duidae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9953,Lepidocolaptes fuscicapillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9954,Lepidocolaptes fatimalimae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9955,Lepidocolaptes affinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9956,Lepidocolaptes neglectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9957,Xenops minutus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9958,Xenops genibarbis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9959,Furnarius longirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9960,Furnarius cinnamomeus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9961,Furnarius leucopus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9962,Upucerthia validirostris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9963,Cinclodes antarcticus,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9964,Cinclodes maculirostris,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
9965,Cichlocolaptes leucophrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9966,Cichlocolaptes holti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9967,Cichlocolaptes mazarbarnetti,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
9968,Automolus subulatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9969,Automolus virgatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9970,Premnoplex tatei,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
9971,Premnoplex pariae,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
9972,Leptasthenura aegithaloides,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9973,Leptasthenura berlepschi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9974,Leptasthenura pallida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9975,Phacellodomus rufifrons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9976,Phacellodomus inornatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9977,Asthenes dorbignyi,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9978,Asthenes huancavelicae,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
9979,Asthenes wyatti,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9980,Asthenes vilcabambae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9981,Asthenes ayacuchensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9982,Thripophaga amacurensis,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0
9983,Cranioleuca marcapatae,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9984,Cranioleuca weskei,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9985,Cranioleuca vulpina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9986,Synallaxis albilora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9987,Synallaxis simoni,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9988,Synallaxis stictothorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9989,Synallaxis chinchipensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9990,Machaeropterus regulus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9991,Machaeropterus striolatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9992,Cryptopipo holochlora,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9993,Cryptopipo litae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9994,Corapipo leucorrhoa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9995,Pipreola frontalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9996,Pipreola squamipectus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9997,Tityra cayana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9998,Tityra braziliensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9999,Tityra leucura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000,Pachyramphus viridis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10001,Pachyramphus griseigularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10002,Pachyramphus xanthogenys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10003,Pachyramphus major,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10004,Pachyramphus uropygialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10005,Schiffornis turdina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10006,Schiffornis olivacea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10007,Schiffornis stenorhyncha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10008,Schiffornis aenea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10009,Schiffornis veraepacis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10010,Platyrinchus mystaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10011,Platyrinchus albogularis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10012,Mionectes olivaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10013,Mionectes galbinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10014,Mionectes macconnelli,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10015,Mionectes roraimae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10016,Leptopogon superciliaris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10017,Leptopogon albidiventer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10018,Rhynchocyclus olivaceus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10019,Rhynchocyclus aequinoctialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10020,Tolmomyias assimilis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10021,Tolmomyias flaviventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10022,Hemitriccus cohnhafti,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
10023,Myiotriccus ornatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10024,Myiotriccus phoenicurus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10025,Zimmerius chicomendesi,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0
10026,Zimmerius vilissimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10027,Zimmerius parvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10028,Stigmatura napensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10029,Euscarthmus meloryphus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10030,Euscarthmus fulviceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10031,Elaenia obscura,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10032,Elaenia sordida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10033,Elaenia chiriquensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10034,Elaenia brachyptera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10035,Elaenia pallatangae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10036,Elaenia olivina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10037,Elaenia fallax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10038,Elaenia cherriei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10039,Myiopagis caniceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10040,Myiopagis cinerea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10041,Myiopagis parambae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10042,Phaeomyias murina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10043,Phaeomyias tumbezana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10044,Serpophaga subcristata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10045,Myiodynastes maculatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10046,Sirystes sibilator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10047,Sirystes albogriseus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10048,Sirystes albocinereus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10049,Sirystes subcanescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10050,Myiophobus fasciatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10051,Myiophobus crypterythrus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10052,Myiophobus rufescens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10053,Ochthoeca cinnamomeiventris,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10054,Ochthoeca nigrita,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10055,Ochthoeca thoracica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10056,Ochthoeca fumicolor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10057,Ochthoeca superciliosa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10058,Pyrocephalus rubinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10059,Pyrocephalus dubius,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
10060,Pyrocephalus nanus,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0
10061,Knipolegus orenocensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10062,Knipolegus sclateri,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10063,Knipolegus signatus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10064,Knipolegus aterrimus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10065,Knipolegus heterogyna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10066,Muscisaxicola rufivertex,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
